taxon_name,med_w,med_w_lwr,med_w_upr,med_w_warnings,med_w_messages,med_wo,med_wo_lwr,med_wo_upr,med_wo_warnings,med_wo_messages,num_unburnt_pixels,num_pixels
Margaritaria indica,9490.754533630625,3852.650910533445,23379.855509711484,NA,NA,808.1927425792533,497.97066052993046,1311.674684734797,NA,NA,28,32
Marianthus bicolor,1343644.8587160746,46975.684580390356,38432255.37808939,NA,NA,40939.801292318916,9240.011056372976,181392.351116133,NA,NA,196,239
Marianthus coeruleopunctatus,47669.36767487242,1278.4902391615963,1777384.4061667153,NA,NA,10077.911486010476,3014.8760971552883,33687.71937781918,NA,NA,18,28
Marianthus drummondianus,8646.637056592994,0,Inf,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,50,64
Marianthus erubescens,291674.4238399283,27384.672912211183,3106627.1923378925,NA,NA,15656.4678555651,5226.646627549539,46899.09289453295,NA,NA,75,97
Marianthus sylvaticus,12294.511886806818,8176.866225455087,18485.691017455985,NA,NA,8100.014005026675,6094.029408387077,10766.312809605151,NA,NA,19,62
Marsilea angustifolia,2071.6871805989044,1772.745028202383,2421.040649376377,NA,NA,1355.438878192398,1202.7201873112222,1527.5494432522223,NA,NA,45,108
Marsilea costulifera,451331.9615096453,58382.861330755935,3489046.8681574375,NA,NA,8995.11749388903,5851.719511625704,13827.070584657919,NA,NA,638,674
Marsilea drummondii,2143506.8468023604,776032.9117386078,5920653.019721677,NA,NA,14215.717018746525,10862.47565123995,18604.1024942607,NA,NA,4432,4719
Marsilea exarata,27767.82755832963,18405.602345402607,41892.2582830725,NA,NA,6260.819069437214,5176.387181081044,7572.434991627216,NA,NA,206,298
Marsilea hirsuta,52381.84965215813,36392.982360258335,75395.2546625482,NA,NA,4499.877649829353,3854.8913697630915,5252.780667767092,NA,NA,649,805
Marsilea latzii,6669.606062440305,2433.3357310882957,18280.931997922624,NA,NA,6669.606062440305,2433.3357310882957,18280.931997922624,NA,NA,0,3
Marsilea mutica,5444.005561363807,4649.8481761903595,6373.798762703253,NA,NA,1672.6781987218942,1507.686049867211,1855.7261020793699,NA,NA,255,381
Mazus pumilio,304140.3434593184,36554.05904410203,2530535.6214463147,NA,NA,28966.39507011312,11206.557659981716,74871.52333620738,NA,NA,332,430
Medicosma cunninghamii,7156916.202498571,21331.882418593163,2401168754.0965123,NA,NA,960.5851363198598,448.65866308734127,2056.6276326174852,NA,NA,113,114
Meiogyne cylindrocarpa,2048.6700056434365,1702.2353351866475,2465.610192237535,NA,NA,1194.3772139470682,1046.535114901731,1363.1046955647653,NA,NA,42,83
Melaleuca acacioides,2815.5437656083213,2607.742580884237,3039.9038441010125,NA,NA,1912.0527816598228,1800.4384914700954,2030.5863583642385,NA,NA,160,449
Melaleuca acuminata,5349102.807106736,7268.057509469644,3936801656.249557,NA,NA,93447.38256770586,4378.158160711453,1994540.3953465584,NA,NA,160,191
Melaleuca acuminata subsp. acuminata,1790683.8967207323,295152.8415196915,10864028.28265171,NA,NA,41345.16244329343,19955.96486284753,85659.72475952737,NA,NA,1486,1729
Melaleuca acutifolia,9820.377919643126,8337.03057736617,11567.646488719207,Ran out of iterations and did not converge,NA,9050.425292585107,4352.505623599663,18819.090671024056,NA,NA,84,94
Melaleuca alsophila,2366.4633118253705,1987.579219333353,2817.5725283009483,NA,NA,1565.076764182563,1368.2490708861524,1790.2188496994581,NA,NA,34,86
Melaleuca amydra,237393.76384353265,2742.686018274032,20547667.04475473,NA,NA,6122.204752803565,1391.0740974835885,26944.208869285423,NA,NA,21,24
Melaleuca argentea,1911.2813596269314,1793.8586730540671,2036.390319109197,NA,NA,1451.5876371476688,1377.1888614780369,1530.0055985484428,NA,NA,154,518
Melaleuca armillaris,60793.4450843975,5880.3314539589755,628509.2930843882,NA,NA,12573.352911438453,5846.0820141837685,27041.906537065646,NA,NA,156,178
Melaleuca armillaris subsp. armillaris,675754.6978596386,123817.48312110436,3688044.6942434832,NA,NA,29597.574841425136,16104.65343806059,54395.23674712847,NA,NA,1824,2050
Melaleuca aspalathoides,10019.98948166253,7970.66641841444,12596.210146328005,Ran out of iterations and did not converge,NA,10074.040305617116,4724.230159211943,21482.07954714199,NA,NA,63,74
Melaleuca atroviridis,6978827.243242328,507.41401078735004,95984794774.28639,NA,NA,71040.91328447676,2046.1474012078193,2466494.5239592516,NA,NA,210,229
Melaleuca biconvexa,1023389.8582560659,100015.76098842947,10471617.589377051,NA,NA,26711.735007235784,11361.925038196252,62798.93457297961,NA,NA,460,525
Melaleuca bracteata,26782.47959812072,21167.42571487906,33887.031096065,NA,NA,5177.178375128878,4642.142315540187,5773.880701195854,NA,NA,607,845
Melaleuca brevifolia,186644.60552419352,62437.88789999358,557933.8113915512,NA,NA,19138.221559662845,12710.750244459867,28815.8855631978,NA,NA,1279,1546
Melaleuca cajuputi,2123.1825636343165,1947.5360529231089,2314.6704738814733,NA,NA,1521.5745960690754,1415.2175139344474,1635.9246749047852,NA,NA,122,375
Melaleuca cajuputi subsp. cajuputi,3183.930871017989,2767.9097375699357,3662.4806271036205,NA,NA,1647.2787533332787,1481.5330408526113,1831.567178293658,NA,NA,125,250
Melaleuca calycina,19201.631021496276,3397.594779312418,108518.71922180883,NA,NA,8996.838250442157,5709.666370118732,14176.502313380486,NA,NA,54,69
Melaleuca campanae,11393.993194440782,6824.75740067269,19022.37300071159,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,22,25
Melaleuca capitata,9186.21032685304,8144.920266241549,10360.624464175553,NA,NA,7343.810983383358,6813.0706829864075,7915.89611631945,NA,NA,37,117
Melaleuca cardiophylla,90791.92041910013,7863.123839154692,1048333.0775411489,NA,NA,11655.33042489851,5661.289388366943,23995.72217465308,NA,NA,131,147
Melaleuca carrii,2086276.8953965015,20051.447375818792,217069182.22343683,NA,NA,43247.34942126678,6310.698957640447,296374.9728072053,NA,NA,169,198
Melaleuca ciliosa,1008865.4870745335,48.93626567711838,20798676746.72288,NA,NA,55479.77540598163,374.6202797007378,8216334.368115372,NA,NA,25,33
Melaleuca citrolens,2403.1468691635523,2211.397286300895,2611.5229997550045,NA,NA,1842.7873241835973,1717.4711965960134,1977.2472044377032,NA,NA,86,320
Melaleuca clavifolia,49509.704791342665,3408.2728828716936,719194.4286047291,NA,NA,15265.43916529867,4000.688651219645,58248.380022872436,NA,NA,22,33
Melaleuca cliffortioides,48157.622361455324,3725.495070623827,622509.6389995223,NA,NA,9917.029897687607,4595.4776531870075,21400.92704474906,NA,NA,45,56
Melaleuca concreta,2312685.5959144174,19383.86504012341,275926119.71239644,NA,NA,33465.331690038925,5112.15661411126,219071.61882187804,NA,NA,139,160
Melaleuca cornucopiae,2983.612214786234,2324.57646634244,3829.4897918450442,NA,NA,2030.671106889398,1647.3060467517314,2503.2538139993208,NA,NA,20,61
Melaleuca cuticularis,123982.72361690164,22890.71423462713,671526.2616057644,NA,NA,13154.823524042149,7369.005222124267,23483.411496186658,NA,NA,230,278
Melaleuca dealbata,1765.9259153034036,1624.598181527983,1919.5480912130097,NA,NA,1050.797152320218,988.0815172771885,1117.493482083345,NA,NA,214,429
Melaleuca deanei,74296.41153052314,24358.58580112174,226612.36622606605,NA,NA,26195.53165178478,12736.472801480522,53877.2303144943,NA,NA,109,205
Melaleuca decora,63746.134906039006,39275.44840006043,103463.35639678333,NA,NA,9387.555358694462,8066.448828571604,10925.030020696036,NA,NA,1176,1388
Melaleuca decussata,561469.3482960119,99079.16680875268,3181777.150835909,NA,NA,30685.7163847751,15235.817862528926,61802.60216700697,NA,NA,1302,1584
Melaleuca depressa,6554.418096044547,0,Inf,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,28,33
Melaleuca diosmatifolia,29712.677018930215,19477.797178843506,45325.61703590362,NA,NA,8075.934017896772,6869.601609727145,9494.103729257293,NA,NA,305,429
Melaleuca diosmifolia,24406.576139215904,9091.365444826653,65521.61635723368,NA,NA,7502.172498189534,5490.514985257779,10250.876710784343,NA,NA,51,66
Melaleuca dissitiflora,21963.15125267314,13101.754308598454,36817.971211017175,NA,NA,6688.202843935368,5429.464153834774,8238.760955817585,NA,NA,96,137
Melaleuca eleuterostachya,6050425783420477e11,6050425783420477e11,6050425783420477e11,NA,NA,11924.379383567686,8581.755981952703,16568.966069680715,NA,NA,392,521
Melaleuca elliptica,25805.72947882366,4967.026501064401,134071.29472563157,NA,NA,9353.776115811048,5905.919386532613,14814.480506494809,NA,NA,91,112
Melaleuca ericifolia,190396.02104572312,82578.71868800225,438982.8930018291,NA,NA,17312.082925481864,13102.153123431943,22874.730007754362,NA,NA,2962,3387
Melaleuca ferruginea,5373.981223501997,3893.6683686369006,7417.086268356818,NA,NA,2660.0863032038264,2090.816589256096,3384.351921088511,NA,NA,30,63
Melaleuca fluviatilis,12632.011979921726,9726.238771117196,16405.90267377913,NA,NA,3754.570092450817,3213.841618734697,4386.276068164207,NA,NA,160,258
Melaleuca gibbosa,24014.308648400864,18621.77919362032,30968.416812622767,NA,NA,8833.598303612449,7935.146817581566,9833.77633501267,NA,NA,579,889
Melaleuca glaberrima,2385322.53227724,7270.665259250316,782564370.674407,NA,NA,73591.35450251281,4697.289514511532,1152938.825844904,NA,NA,120,148
Melaleuca glomerata,19739.112691916664,16127.047220005641,24160.19278351499,NA,NA,5850.943521161356,5336.638505777533,6414.813379388219,NA,NA,457,676
Melaleuca groveana,32073.199838532877,16002.6409983933,64282.52361505502,NA,NA,14405.280194662559,8976.626924742035,23116.934593190846,NA,NA,62,141
Melaleuca halmaturorum,1978972.9241277424,8567.022343128569,457140611.7052932,NA,NA,40120.79276064664,6642.240896601623,242339.60146888345,NA,NA,939,1005
Melaleuca hamata,946868.1825910918,84337.85213274199,10630568.985705659,NA,NA,27074.438334473154,11220.012977210397,65331.939688133854,NA,NA,537,612
Melaleuca hamulosa,38887952.84422175,1.8051894936519113,837736360494255.25,NA,NA,301916.3907774954,114.37044105604677,797002321.3903667,NA,NA,109,125
Melaleuca holosericea,19926.816188376288,5145.310537196471,77172.79657559643,NA,NA,6892.772440629422,4808.190716430089,9881.120512951517,NA,NA,25,29
Melaleuca huegelii,25454.832946840066,4965.590997987861,130487.69433771209,NA,NA,8269.493293326057,5908.553617199416,11573.817174020669,NA,NA,77,88
Melaleuca huegelii subsp. huegelii,9493.755005982606,0,Inf,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,48,63
Melaleuca hypericifolia,229278.3020339395,38100.031692750075,1379750.5526371915,NA,NA,27810.844783591438,12390.940156382083,62420.04866585074,NA,NA,393,499
Melaleuca incana,50776.32257343402,5435.64996465792,474319.52955853747,NA,NA,6812.765242986572,4143.580763972052,11201.367343822078,NA,NA,43,50
Melaleuca incana subsp. incana,33383.0843108451,13479.529345736099,82675.75888749525,NA,NA,8293.836292563821,6008.876643030298,11447.68390737989,NA,NA,92,130
Melaleuca interioris,27566.84530676256,15004.378931889016,50647.27861223801,NA,NA,6695.932846061154,5325.456851062468,8419.09303424655,NA,NA,119,155
Melaleuca lanceolata,1713949.635706716,732883.161932973,4008310.609826573,NA,NA,29419.31393730922,21865.69140432751,39582.37663459677,NA,NA,7581,8456
Melaleuca lasiandra,4778.251229292059,4390.472145070339,5200.280073719796,NA,NA,3982.0443429439515,3704.566233924181,4280.306019086948,NA,NA,44,277
Melaleuca lateriflora,995293.7117922297,44967.21504759644,22029595.821858764,NA,NA,20331.109938165937,7534.726441201047,54859.85915261715,NA,NA,339,375
Melaleuca lateriflora subsp. lateriflora,10908.936738542172,8053.251098165432,14777.24950022045,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,41,44
Melaleuca lateritia,65521.0006316376,15294.854348009083,280682.7332965009,NA,NA,10850.745101072862,6505.5265418570425,18098.25361420287,NA,NA,131,170
Melaleuca laxiflora,2466848.1425791467,31.062335350812926,195907348556.35764,NA,NA,83139.3903936605,593.8320720850653,11639920.711522873,NA,NA,132,154
Melaleuca lecanantha,9435.302736598216,7694.258463939382,11570.307671426706,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,28,31
Melaleuca leucadendra,2538.02831669239,2415.7784313335806,2666.4646280397737,NA,NA,1496.6199988300918,1441.6461232430943,1553.690177350472,NA,NA,643,1401
Melaleuca leuropoma,NA,NA,NA,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,83,109
Melaleuca linariifolia,35738.34376254964,29230.220264440915,43695.50428752469,NA,NA,8925.05315458785,8260.185055804703,9643.436953781242,NA,NA,2119,2749
Melaleuca marginata,132741.0590472159,30826.305522466108,571595.864581791,NA,NA,8493.711345336771,5111.0747142327,14115.061205622198,NA,NA,150,179
Melaleuca megacephala,1505671.4888278274,797.5675235555963,2842451034.317942,NA,NA,25427.65768091667,1860.007296112865,347614.64457107463,NA,NA,73,82
Melaleuca microphylla,75183.35282624607,3083.39771321281,1833216.8172707174,NA,NA,13808.999677399295,4243.609108956333,44935.44697318074,NA,NA,49,59
Melaleuca minutifolia,1180.683119198568,1123.5264643014439,1240.7474788118961,NA,NA,1112.9822622180843,1064.1549044642386,1164.0499995024109,NA,NA,30,312
Melaleuca nervosa,1131.9762608415936,1104.564971956954,1160.0677983104213,NA,NA,976.7725289219886,956.6793305691543,997.2877460298489,NA,NA,418,1923
Melaleuca nesophila,196910168948590.7,196910168948590.7,196910168948590.7,NA,NA,103955863277.87747,5.469585523490414e-5,19758026386892187e10,NA,NA,211,226
Melaleuca nodosa,29504.428394753475,25335.271388092955,34359.65936841144,NA,NA,7457.963345760836,7006.398029121078,7938.63223806734,NA,NA,1997,2749
Melaleuca parviceps,34120.58372781588,6319.477265341853,184226.35054197224,NA,NA,9488.030320346,5756.588553360023,15638.206296203016,NA,NA,71,89
Melaleuca pauciflora,26202.73102726577,12071.55740467117,56876.10059506976,NA,NA,6352.906716056503,5144.090627380237,7845.783961910855,NA,NA,79,109
Melaleuca pauperiflora subsp. fastigiata,538857.457270713,1493.008051758446,194484791.2335553,NA,NA,35310.65552321474,3458.697083174356,360494.82319359365,NA,NA,181,205
Melaleuca pentagona,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,53
Melaleuca platycalyx,588864.5713868081,7065.563343253438,49077683.77247294,NA,NA,13257.24408511124,3588.888704128292,48971.850403175406,NA,NA,95,105
Melaleuca polycephala,NA,NA,NA,NA,NA,NA,NA,NA,"no non-missing arguments to max; returning -Inf, Ran out of iterations and did not converge",NA,1,1
Melaleuca preissiana,43941.416849837864,18759.47088089008,102926.57650265256,NA,NA,8974.27625720543,6579.087696707199,12241.459310680693,NA,NA,160,218
Melaleuca pulchella,30887.363300136923,9554.140352334465,99855.05513340485,NA,NA,9710.227788295751,6087.67245557397,15488.43575088522,NA,NA,55,80
Melaleuca pungens,428114.32071682136,19320.369267753897,9486457.999988979,NA,NA,17384.3881383421,5846.166363425376,51694.89408225718,NA,NA,147,170
Melaleuca pustulata,10423.795257556689,8167.340152517276,13303.658907603145,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,38,39
Melaleuca quadrifaria,24966.22479160643,2630.902031274214,236919.64692548316,NA,NA,8769.241677583947,5238.374463736909,14680.050105661436,NA,NA,57,70
Melaleuca quinquenervia,70527.5175093338,55987.26672318837,88843.96430035477,NA,NA,6978.296652985429,6405.789319419089,7601.970927992331,NA,NA,2815,3451
Melaleuca radula,478681.7811670112,21195.0256445467,10810850.218535936,NA,NA,25932.91762850238,7758.423797278058,86682.06768527298,NA,NA,258,306
Melaleuca rhaphiophylla,205940.3797223012,36611.63789713531,1158414.1665370318,NA,NA,15777.940134754092,8361.852109566027,29771.32238575358,NA,NA,291,353
Melaleuca rigidifolia,8677.105123706737,8286.338290631924,9086.299724569386,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,143,163
Melaleuca ryeae,46192.651810035306,8285.05179313613,257543.4812623503,NA,NA,7812.249492728515,3786.6842396581906,16117.330697250321,NA,NA,28,38
Melaleuca sapientes,12782.005074551482,7788.996560461414,20975.699816740103,NA,NA,7003.554464686488,6485.521694860292,7562.965239743385,NA,NA,47,59
Melaleuca scabra,33039.59938958296,11257.274073500765,96969.75668325918,NA,NA,8747.54659401578,5909.128867473158,12949.382748391137,NA,NA,70,94
Melaleuca sculponeata,NA,NA,NA,NA,NA,NA,NA,NA,"no non-missing arguments to max; returning -Inf, Ran out of iterations and did not converge",NA,3,3
Melaleuca sericea,1110.7899086817438,1029.5532454768318,1198.4365322045526,NA,NA,1085.4741450134363,1011.2002115841753,1165.2035927155953,NA,NA,4,90
Melaleuca sieberi,18648.208478896493,16286.949975239148,21351.798832873937,NA,NA,6581.213781353505,6156.60299896635,7035.109270997201,NA,NA,846,1345
Melaleuca societatis,156241.07970188677,2346.83560831996,10401783.107376141,NA,NA,16414.336591416573,3826.856642764041,70405.15778028058,NA,NA,74,88
Melaleuca sp. Spirit Hills (R.K.Harwood 548),583.3855954295211,420.4258452990748,809.5095883378747,NA,NA,583.3855954295211,420.4258452990748,809.5095883378747,NA,NA,0,1
Melaleuca squamea,40710.4819852684,25683.397874630355,64529.75387302481,NA,NA,10123.886873529309,8507.34175704524,12047.60409949922,NA,NA,602,822
Melaleuca squamophloia,9107.548082430976,8040.669271184063,10315.986054924173,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,52,57
Melaleuca squarrosa,65337.69006320441,43833.197849697426,97392.24953273236,NA,NA,15894.363290061003,13322.443524922346,18962.796421230218,NA,NA,2429,3405
Melaleuca stenostachya,3341.802494914897,2920.864840812872,3823.4031780503424,NA,NA,2145.7581069055277,1924.033304404826,2393.034383973447,NA,NA,74,198
Melaleuca stipitata,736.9880514225749,614.920927320315,883.2865557309512,NA,NA,736.9880514225749,614.920927320315,883.2865557309512,NA,NA,0,9
Melaleuca styphelioides,92000.27339983797,56187.70514077426,150638.8325424373,NA,NA,11293.508497248386,9705.162404978226,13141.803182190826,NA,NA,2431,2784
Melaleuca subfalcata,8551.661746988422,8183.057151372454,8936.870081939918,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,80,94
Melaleuca subtrigona,97625.66150568698,20138.85584853767,473252.79331174237,NA,NA,10745.681486743524,6283.403976779742,18376.92929521315,NA,NA,148,179
Melaleuca systena,NA,NA,NA,NA,NA,9274.969832017088,7203.096626647863,11942.78930905594,NA,NA,140,202
Melaleuca tamariscina,22664.758512577017,11210.018253860024,45824.30347573687,NA,NA,6245.432946139893,4578.339793205931,8519.558278005496,NA,NA,49,78
Melaleuca teretifolia,25165.86230418286,5037.107326491387,125731.01672507607,NA,NA,8062.396866265607,5778.561967994885,11248.861496889807,NA,NA,64,79
Melaleuca thymifolia,21308.57189813934,18475.6561904146,24575.865217374187,NA,NA,6875.318830957454,6379.666841721298,7409.479240857085,NA,NA,981,1582
Melaleuca thymoides,70003.68696657472,30890.68755607166,158640.56699997192,NA,NA,11819.923657318259,8617.012869167711,16213.344158359852,NA,NA,381,505
Melaleuca thyoides,32718.033954558792,7981.161285185604,134124.56002344354,NA,NA,10380.138445477902,6548.227430946731,16454.418433617335,NA,NA,132,162
Melaleuca tinkeri,153288.82752287516,351.5122384411301,66846789.59555785,NA,NA,12997.928320931816,1624.6918813386214,103986.57282443174,NA,NA,21,26
Melaleuca trichophylla,55512.16735338653,18635.037936034994,165365.94853458475,NA,NA,10549.925591630914,7044.446563830962,15799.811806425356,NA,NA,166,224
Melaleuca trichostachya,39332.70245683855,23276.27809275168,66465.15720397564,NA,NA,5983.348882563966,4771.013659265293,7503.743733987241,NA,NA,220,295
Melaleuca triumphalis,2243.363433161208,1930.949826814883,2606.3232836796615,NA,NA,2171.595470307698,1887.7004013232809,2498.18609105296,NA,NA,1,27
Melaleuca tuberculata var. macrophylla,10273.267356927785,8635.181961023934,12222.095916830382,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,77,81
Melaleuca uncinata,733132.0272515045,266322.78159487166,2018162.194624102,NA,NA,28941.462088068572,19817.533156854483,42266.01874034963,NA,NA,4138,4800
Melaleuca villosisepala,14712.784431403255,7922.234583959991,27323.859629607137,NA,NA,7989.426007439278,6967.742640906567,9160.919284476051,NA,NA,90,123
Melaleuca viminea,64592.23113365729,21572.977147061167,193397.33660229517,NA,NA,6638.457808025565,4956.826952828651,8890.591196407875,NA,NA,169,200
Melaleuca viridiflora,1227.1722471219562,1205.2730275961464,1249.469364721364,NA,NA,1035.0831191519635,1019.4647392529772,1050.9407753900684,NA,NA,949,4022
Melaleuca wilsonii,1062553.36620218,25304.377613767487,44617562.74982677,NA,NA,26909.488639507777,6956.246834668412,104096.44684126781,NA,NA,314,359
Melaleuca zonalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,22
Melanostachya ustulata,29954.744420296487,9737.349426588475,92148.96929088155,NA,NA,4884.720497747172,3623.4638446091258,6584.995839439722,NA,NA,41,51
Melastoma affine,7835.069428995013,6768.990522938195,9069.049919503459,NA,NA,2125.956948603102,1939.1785636936993,2330.725510241208,NA,NA,381,555
Melhania oblongifolia,4708.103136751886,4388.560942455808,5050.9120044004385,NA,NA,2383.2003299114094,2265.2294538823285,2507.3150107401416,NA,NA,498,1013
Melia azedarach,373838.59722577466,207509.7214176644,673487.9494847535,NA,NA,9896.6415342996,8180.484932307228,11972.824895944166,NA,NA,2329,2640
Melichrus erubescens,55793.674682353594,30912.033071888174,100702.9892637909,NA,NA,11340.733420964541,9048.515180845587,14213.628640159188,NA,NA,603,819
Melichrus procumbens,10833.105078398541,9922.069368817045,11827.791288019976,NA,NA,6345.3734505466,5987.179855497746,6724.996609201477,NA,NA,372,851
Melichrus urceolatus,43829.934666498724,37961.02433296886,50606.19955929686,NA,NA,9576.214846509498,9082.3379994407,10096.947591265183,NA,NA,6259,8152
Melicope elleryana,3395.3408507834006,3087.5926455393856,3733.7631017010754,NA,NA,1184.7460976331365,1116.2957514121017,1257.3937633296346,NA,NA,480,698
Melicope hayesii,140384.16911230423,5246.9398345720965,3756039.817246965,NA,NA,15084.858305226626,5587.1507205442085,40727.90613148165,NA,NA,232,252
Melicope micrococca,76398.66647666006,44210.14032749432,132023.01997177934,NA,NA,10434.027231263506,8737.132592183887,12460.486677304309,NA,NA,1204,1412
Melicope vitiflora,168574.94701413775,10355.050918317216,2744314.1501652286,NA,NA,5693.889240218364,3361.2152126162764,9645.432568014392,NA,NA,133,139
Melicope xanthoxyloides,17106.394276745446,11545.738279279863,25345.172224856793,Ran out of iterations and did not converge,NA,9609.1462476237175,2161.7490478302793,42713.41842426025,NA,NA,113,116
Melicytus angustifolius subsp. divaricatus,137180.9632292172,52658.50553886508,357370.8839611223,NA,NA,17089.723739419707,11534.619932851927,25320.180395183073,NA,NA,610,766
Melicytus dentatus,166921.31489992898,113831.68383319555,244771.26604531467,NA,NA,18308.65872546151,15639.015838489771,21434.020387678593,NA,NA,4551,5727
Melochia corchorifolia,1902.89337290662,1779.9638258986383,2034.3127966793475,NA,NA,1430.6768290617704,1352.7835019058289,1513.0552570537855,NA,NA,152,502
Melochia pyramidata,3911.824459523501,3408.6936444114135,4489.2185096230905,NA,NA,1888.6475586128888,1705.8070595998781,2091.086199098693,NA,NA,152,293
Melodinus australis,812119.4162722072,91127.23586087744,7237550.223658886,NA,NA,14995.897910973461,8610.988866728705,26115.113796653714,NA,NA,1055,1118
Melodinus forbesii,4527.814305257352,2804.8866623724134,7309.066229989112,NA,NA,1834.2607696676473,1347.9587603357602,2496.005567932722,NA,NA,16,27
Memecylon arnhemensis,1812.32910710515,1427.3561175357795,2301.133369667445,NA,NA,1586.108723971523,1281.6315057805525,1962.920599963257,NA,NA,4,25
Memecylon pauciflorum,2658.4770513056196,2445.936585337062,2889.4862911356668,NA,NA,1436.6436630226106,1352.1689713893911,1526.3957820169956,NA,NA,276,540
Menkea australis,9973.220179057602,9133.130556076288,10890.58347838766,Ran out of iterations and did not converge,NA,15381.142251716068,3510.874834828376,67384.78245382686,NA,NA,259,292
Menkea crassa,9527.319717169568,8184.667117835748,11090.227578757062,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,63,68
Menkea sphaerocarpa,66470.83681615825,5668.967851103008,779396.2257486873,NA,NA,18673.656353633283,5442.730264077027,64068.11006510944,NA,NA,56,84
Menkea villosula,34770.84851643819,12784.4786474795,94568.72977698238,NA,NA,10061.462374698123,6644.514836336961,15235.578158972765,NA,NA,83,118
Mentha australis,148705.4551097413,29267.376050020597,755561.8358680872,NA,NA,12970.604151172714,8081.10492557853,20818.511032310955,NA,NA,515,577
Mentha diemenica,39582.241833131004,28835.090442214318,54334.973274186435,NA,NA,10434.39046536656,9172.215522974971,11870.251425188817,NA,NA,1094,1469
Mentha laxiflora,20007.136608591245,16324.229051360635,24520.944542950278,NA,NA,8949.527062653126,8138.279456648338,9841.642213420198,NA,NA,545,945
Mentha satureioides,95249.79983968781,58311.95331146901,155586.01374645013,NA,NA,9694.551911462067,8396.574289357277,11193.176350879041,NA,NA,1962,2254
Merremia gemella,2185.3002643139284,1951.1435377617915,2447.5581384897364,NA,NA,1548.9090267935755,1409.9398717277634,1701.5755220417327,NA,NA,72,215
Merremia hederacea,1886.498914041393,1620.4586714564168,2196.216549898646,NA,NA,1394.45412139838,1234.606063914977,1574.9981743316953,NA,NA,29,89
Merremia incisa,1740.3945326865733,1643.2773229866277,1843.2513411066918,NA,NA,1580.350003874509,1503.4435065185069,1661.1905428555717,NA,NA,34,276
Mesomelaena preissii,452926.0997114674,24355.325556538486,8422882.762278209,NA,NA,12399.546773691982,5425.378130300891,28338.810033218528,NA,NA,209,230
Mesomelaena pseudostygia,37961.334826028906,15873.081266717696,90786.59130886328,NA,NA,8958.200107351147,6712.527608291334,11955.161132480405,NA,NA,165,210
Mesomelaena stygia,112819.16248963319,6938.628931061777,1834391.7150379398,NA,NA,11132.510866828776,4215.981860076526,29395.95148016388,NA,NA,54,67
Mesomelaena stygia subsp. deflexa,NA,NA,NA,NA,NA,NA,NA,NA,"no non-missing arguments to max; returning -Inf, Ran out of iterations and did not converge",NA,1,1
Mesomelaena stygia subsp. stygia,70928.37412217703,10035.093237653336,501324.1169238953,NA,NA,12081.877216929324,6383.328167981936,22867.656689990374,NA,NA,146,177
Mesomelaena tetragona,41589.335664632534,22594.135013483115,76554.06325549909,NA,NA,8365.932774676578,6814.320250145451,10270.84560472688,NA,NA,309,401
Micraira dentata,1412.1470299227246,1137.97051188973,1752.3821692075687,NA,NA,1412.1470299227246,1137.97051188973,1752.3821692075687,NA,NA,0,15
Micraira tenuis,1871.632258579529,1699.4605056603411,2061.246671922149,NA,NA,1775.6967897475192,1626.2582404383345,1938.8674016924713,NA,NA,5,79
Micrantheum demissum,11958.823591242066,10425.820736551572,13717.237740819872,NA,NA,7039.475405108403,6548.91378832232,7566.783680598836,NA,NA,184,352
Micrantheum ericoides,33319.77379982557,25085.20538778272,44257.45410130252,NA,NA,12862.110796197156,11050.911604502186,14970.15812399159,NA,NA,776,1252
Micrantheum hexandrum,22697.828080963332,17035.94893025608,30241.426626842018,NA,NA,10761.068350662434,9109.702275556632,12711.786680268113,NA,NA,276,511
Microcachrys tetragona,NA,NA,NA,NA,NA,NA,NA,NA,"no non-missing arguments to max; returning -Inf, Ran out of iterations and did not converge",NA,106,106
Microcorys ericifolia,12386.284250494731,8769.498224767656,17494.733860684304,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,65,72
Microcorys exserta,20577.581218699444,3083.1899843791844,137337.25490725256,NA,NA,7828.266914136303,5763.316520187898,10633.072583173554,NA,NA,59,65
Microcorys glabra,8526.64869232193,8103.845812217257,8971.510515744032,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,74,88
