taxon_name,mean_fri,mean_fires,lwr_confint,upr_confint,dispersion_ratio,dispersion_p_value,num_unburnt_pixels,num_pixels,warnings,messages,error
Rutidosis leptorhynchoides,528.9128571428572,0.041916167664670656,0.07296809921968023,0.010864236109661089,1.5387263339070572,1.0002174112635839e-5,162,167,NA,NA,NA
Rytidosperma acerosum,130.12826086956525,0.17037037037037034,0.23999873915328093,0.10074200158745975,1.27384815055159,0.017674591269238895,116,135,NA,NA,NA
Rytidosperma alpicola,25.316709677419354,0.8757062146892657,1.0135695096726438,0.7378429197058876,0.6570381231671555,0.9998667430592544,61,177,NA,NA,NA
Rytidosperma auriculatum,124.47253012048196,0.17811158798283258,0.20023481997324505,0.1559883559924201,1.7629084699571376,7.1459453167047374e-62,1224,1398,NA,NA,NA
Rytidosperma australe,96.07000000000002,0.23076923076923073,0.361339214724423,0.10019924681403844,0.954248366013072,0.566838080598342,41,52,NA,NA,NA
Rytidosperma bipartitum,168.2212213740458,0.1317907444668008,0.14482075321902552,0.1187607357145761,1.6270245908565957,2.6041408654166954e-93,2690,2982,NA,NA,NA
Rytidosperma caespitosum,199.66894846796657,0.11103378953065801,0.11677672602337169,0.10529085303794433,1.4865741909469459,9.8650385338914565e-256,11787,12933,NA,NA,NA
Rytidosperma carphoides,179.82333333333338,0.12328767123287669,0.14282341746867994,0.10375192499707343,1.6885304659498213,1.0575400592135725e-46,1130,1241,NA,NA,NA
Rytidosperma diemenicum,246.64125000000007,0.08988764044943819,0.15217659735396102,0.027598683544915355,0.9204545454545454,0.6885353378092853,81,89,NA,NA,NA
Rytidosperma duttonianum,202.10144200626962,0.10969738651994497,0.12173546057599856,0.09765931246389138,1.7310232678013189,1.179750014429801e-117,2668,2908,NA,NA,NA
Rytidosperma erianthum,130.15698675496685,0.17033276931754093,0.18391702381601316,0.1567485148190687,1.3366666978021462,4.580430971991517e-38,3063,3546,NA,NA,NA
Rytidosperma fortunae-hibernae,679.8800000000001,0.03260869565217391,0.06950890850907607,-0.00429151720472825,0.9780219780219782,0.539755068253317,89,92,NA,NA,NA
Rytidosperma fulvum,196.91233734939763,0.11258817145957677,0.1234205739618633,0.10175576895729023,1.30222294878292,9.062586472395101e-33,3339,3686,NA,NA,NA
Rytidosperma geniculatum,168.2047773279353,0.131803628601921,0.14342667478947435,0.12018058241436763,1.1114078847423423,1.5692957608452582e-6,3308,3748,NA,NA,NA
Rytidosperma gracile,354.72,0.0625,0.14912058069535206,-0.024120580695352056,0.967741935483871,0.5172965493148959,30,32,NA,NA,NA
Rytidosperma indutum,119.26898734177216,0.18588235294117647,0.22687261425397307,0.14489209162837988,1.1459278719847146,0.020084228310281126,359,425,NA,NA,NA
Rytidosperma laeve,129.82307210031348,0.1707708779443255,0.18951109173180078,0.1520306641568502,1.17468555491938,2.0370751146178409e-7,1601,1868,NA,NA,NA
Rytidosperma lepidopodum,157.407,0.14084507042253522,0.20257314416759983,0.0791169966774706,1.1673758865248227,0.08487569973812686,125,142,NA,NA,NA
Rytidosperma longifolium,55.2374718045113,0.40135797812146345,0.42547463795050017,0.37724131829242674,1.023840261029934,0.19211297728802454,1793,2651,NA,NA,NA
Rytidosperma nitens,199.53000000000003,0.1111111111111111,0.21999999999999997,0.0022222222222222227,0.9142857142857143,0.61370501566405955,32,36,NA,NA,NA
Rytidosperma nivicola,42.574247787610624,0.5207373271889401,0.616751547432995,0.42472310694488513,0.7837594231399542,0.99181661371098,120,217,NA,NA,NA
Rytidosperma nudiflorum,28.344448598130842,0.7821637426900585,0.8484428820824326,0.7158846032976844,0.7123356275913029,0.9999999983375462,268,684,NA,NA,NA
Rytidosperma occidentale,98.70928571428571,0.22459893048128343,0.2925254105287669,0.1566724504338,1.114695340501792,0.13551990124046895,152,187,NA,NA,NA
Rytidosperma oreophilum,19.63628571428572,1.129032258064516,1.3935247825817398,0.8645397335472922,0.536768149882904,0.9988586535194122,13,62,NA,NA,NA
Rytidosperma pallidum,62.21011408861773,0.3563729198184566,0.367750442185028,0.3449953974518852,1.0820419410056037,3.0409099892139565e-9,7567,10576,NA,NA,NA
Rytidosperma pauciflorum,438.9660000000001,0.0505050505050505,0.09477467915050086,0.006235421859600125,0.959183673469388,0.5955676562457868,94,99,NA,NA,NA
Rytidosperma penicillatum,45.3915415019763,0.4884169884169883,0.5185093711316121,0.45832460570236444,1.0338210904205072,0.1385997113162291,1307,2072,NA,NA,NA
Rytidosperma pilosum,66.15041172800998,0.33514530629312145,0.3515520521804593,0.3187385604057836,1.0481056404853615,0.01010683697563135,3471,4783,NA,NA,NA
Rytidosperma pumilum,99.765,0.22222222222222224,0.5302065091390296,-0.08576206469458511,0.8750000000000002,0.536632667900785,7,9,NA,NA,NA
Rytidosperma racemosum,146.11085714285716,0.15173410404624277,0.1684906305995307,0.13497757749295483,1.2742765347102696,1.8847665593597402e-16,1812,2076,NA,NA,NA
Rytidosperma remotum,NA,NA,NA,NA,NA,NA,0,0,"no observations informative at iteration 1, glm.fit: algorithm did not converge","Error: object 'fit' not found
","Error in glm.fit(x = structure(numeric(0), dim = 0:1, dimnames = list(: object 'fit' not found
"
Rytidosperma semiannulare,158.76580645161292,0.13963963963963963,0.16421805889897936,0.1150612203802999,1.0389497036040296,0.20450892280724833,775,888,NA,NA,NA
Rytidosperma setaceum,169.90258836944136,0.13048653474185384,0.13659324022006972,0.12437982926363796,1.2846603471720708,3.2539815138632102e-102,11968,13442,NA,NA,NA
Rytidosperma tenuius,95.92197226502313,0.2311253561253561,0.2489073852119656,0.2133433270387466,1.2099835157868044,7.694554138213971e-14,2290,2808,NA,NA,NA
Sacciolepis indica,5.476393596986817,4.048284625158831,4.188858373324897,3.9077108769927658,5.670785353862077,0,270,787,NA,NA,NA
Sacciolepis myosuroides,3.544183673469388,6.25531914893617,6.547234042553192,5.963404255319149,3.933231655651585,4.358559332308649e-98,34,282,NA,NA,NA
Sageretia hamosa,325.15999999999997,0.06818181818181819,0.14533680870079546,-0.00897317233715908,1.6356589147286824,0.0053278577732374585,42,44,NA,NA,NA
Sagina namadgi,31.869374999999987,0.6956521739130438,1.036521739130435,0.3547826086956524,1.4943181818181812,0.06365393680141844,15,23,NA,NA,NA
Salacia chinensis,17.622307692307697,1.258064516129032,1.4860284032228843,1.0301006290351797,8.67279821627648,5.676118263835062e-113,69,93,NA,NA,NA
Salacia disepala,98.75727272727275,0.22448979591836732,0.3182981111148359,0.13068148072189872,3.906279287722588,5.951409559012545e-35,89,98,NA,NA,NA
Salicornia blackiana,297.71142857142854,0.07446808510638299,0.10631861121316827,0.04261755899959772,1.1199796644636502,0.08123587257652053,263,282,NA,NA,NA
Salicornia quinqueflora,262.8932903225807,0.08433079434167573,0.09760707465291507,0.07105451403043639,1.6133211582699705,2.9357880014926067e-56,1717,1838,NA,NA,NA
Salicornia quinqueflora subsp. quinqueflora,187.8813559322034,0.118,0.14811009133164493,0.08788990866835505,1.8008559491865088,2.87060856380443e-25,453,500,NA,NA,NA
Salicornia quinqueflora subsp. tasmanica,NA,NA,NA,NA,NA,NA,9,9,NA,"Error: no valid set of coefficients has been found: please supply starting values
","Error: no valid set of coefficients has been found: please supply starting values
"
Salsola australis,170.876320754717,0.12974296205630353,0.13687307360674192,0.12261285050586515,2.7243085000933482,0,9014,9804,NA,NA,NA
Salvia plebeia,77.06714285714285,0.28767123287671237,0.41071025153580065,0.16463221421762408,1.5912698412698412,0.001055908430810175,59,73,NA,NA,NA
Samadera sp. Mary River (I.D.Cowie 1454),3.3970161290322585,6.526315789473684,7.675033489594404,5.377598089352964,1.5555555555555558,0.06205519590034914,0,19,NA,NA,NA
Sambucus australasica,72.92060240963856,0.304029304029304,0.35027991484318904,0.25777869321541896,1.252481485575329,5.202909652790639e-5,413,546,NA,NA,NA
Sambucus gaudichaudiana,60.39132474701012,0.3671057075312395,0.3889296112008077,0.3452818038616713,0.9275957880603694,0.997792943979933,2028,2961,NA,NA,NA
Samolus eremaeus,23.113404255319146,0.9591836734693879,1.2334098574854298,0.6849574894533461,1.0407801418439713,0.3955011943203289,21,49,NA,NA,NA
Samolus junceus,84.45714285714286,0.2625,0.3418890735554963,0.18311092644450372,1.1254866726564838,0.13301626929461866,126,160,NA,NA,NA
Samolus repens,167.660625,0.1322314049586777,0.14709602771524963,0.11736678220210575,1.5855635335073976,1.2991757231343251e-64,2051,2299,NA,NA,NA
Samolus valerandi,87.13325581395351,0.2544378698224852,0.3304886361398338,0.17838710350513654,1.3114617940199333,0.004168070464063069,135,169,NA,NA,NA
Sannantha crenulata,19.27826086956522,1.15,1.6199914892846463,0.6800085107153534,0.665903890160183,0.8558915404255439,4,20,NA,NA,NA
Sannantha pluriflora,43.72047904191616,0.5070850202429151,0.5514886006070596,0.4626814398787706,0.793118929314623,0.9999996139054596,555,988,NA,NA,NA
Santalum acuminatum,185.26319444444445,0.11966759002770083,0.13095230886260942,0.10838287119279225,1.260311156265714,7.298076347470579e-25,3247,3610,NA,NA,NA
Santalum album,9.192439024390243,2.4117647058823533,2.933781025610275,1.8897483861544315,7.843311160384329,7.437196527057296e-37,20,34,NA,NA,NA
Santalum lanceolatum,15.116674259681096,1.4665924276169264,1.522601402547658,1.410583452686195,5.442284418669086,0,1134,1796,NA,NA,NA
Santalum murrayanum,145.02875000000003,0.15286624203821655,0.1881765424490607,0.1175559416273724,1.0159574468085109,0.39548487388489856,404,471,NA,NA,NA
Santalum obtusifolium,46.69433628318584,0.4747899159663866,0.5366917245832162,0.41288810734955694,0.9253842571029344,0.8765782130129784,289,476,NA,NA,NA
Santalum spicatum,233.95184210526327,0.09476309226932665,0.12489339512673112,0.06463278941192219,1.2768421052631584,1.4393993364149286e-4,369,401,NA,NA,NA
Sarcochilus australis,42.692229729729725,0.5192982456140351,0.6029629091886632,0.435633582039407,0.7942995812714123,0.9955304693139908,154,285,NA,NA,NA
Sarcochilus falcatus,67.13745283018869,0.3302180685358255,0.3746698298535508,0.28576630721810026,1.0015306272628264,0.4816525385595988,461,642,NA,NA,NA
Sarcochilus hartmannii,NA,NA,NA,NA,NA,NA,1,1,NA,"Error: no valid set of coefficients has been found: please supply starting values
","Error: no valid set of coefficients has been found: please supply starting values
"
Sarcochilus hillii,34.486666666666665,0.6428571428571429,0.7694919075798037,0.5162223781344821,1.1525054466230937,0.09523512213014268,83,154,NA,NA,NA
Sarcochilus olivaceus,49.88250000000001,0.4444444444444444,0.7524287313612518,0.13646015752763707,0.8529411764705883,0.6314469486706633,11,18,NA,NA,NA
Sarcochilus parviflorus,74.08024390243902,0.29927007299270075,0.39087681390779844,0.20766333207760307,1.0007173601147779,0.48151624472908733,101,137,NA,NA,NA
Sarcochilus spathulatus,108.38666666666668,0.20454545454545453,0.3381818181818182,0.07090909090909087,1.2687338501291987,0.11128736594394222,37,44,NA,NA,NA
Sarcolobus hullsii,5.116153846153848,4.333333333333332,4.904656759700867,3.7620099069657975,5.2215384615384615,2.4000462651114724e-30,16,51,NA,NA,NA
Sarcolobus ritae,22.17,1,2.96,-0.96,NA,1,0,1,NA,NA,NA
Sarcomelicope simplicifolia,122.67399999999998,0.18072289156626511,0.27218129347670533,0.0892644896558249,1.639024390243902,2.3523694060776474e-4,72,83,NA,NA,NA
